Date,Symbol,Security Name,Client Name,Buy / Sell,Quantity Traded ,Trade Price / Wght. Avg. Price,Remarks
01-Nov-2022,SGL,STL Global Limited,AMIT KUMAR JAIN HUF,SELL,"1,32,703",24.93,-
01-Nov-2022,SURYALAXMI,Suryalakshmi Cotton Mills,AMIT KUMAR JAIN HUF,BUY,97770,65.01,-
01-Nov-2022,SURYALAXMI,Suryalakshmi Cotton Mills,AMIT KUMAR JAIN HUF,SELL,94141,65.06,-
06-Dec-2022,KAUSHALYA,Kaushalya Infrastructure,AMIT KUMAR JAIN HUF,BUY,"1,50,929",6.65,-
06-Dec-2022,KAUSHALYA,Kaushalya Infrastructure,AMIT KUMAR JAIN HUF,SELL,"2,49,929",6.59,-
08-Dec-2022,UNIINFO,Uniinfo Telecom Servi Ltd,AMIT KUMAR JAIN HUF,BUY,"1,15,466",27.33,-
08-Dec-2022,UNIINFO,Uniinfo Telecom Servi Ltd,AMIT KUMAR JAIN HUF,SELL,"1,05,466",27.12,-
08-Sep-2022,VASWANI,Vaswani Ind Ltd,AMIT KUMAR JAIN HUF,BUY,"1,82,683",26.74,-
08-Sep-2022,VASWANI,Vaswani Ind Ltd,AMIT KUMAR JAIN HUF,SELL,"1,32,683",26.75,-
13-Dec-2022,VCL,Vaxtex Cotfab Limited,AMIT KUMAR JAIN HUF,BUY,"3,00,000",7.24,-
13-Dec-2022,VCL,Vaxtex Cotfab Limited,AMIT KUMAR JAIN HUF,SELL,"3,00,000",7.23,-
17-Oct-2022,BCP,B.C. Power Controls Ltd,AMIT KUMAR JAIN HUF,BUY,"3,02,000",5.57,-
17-Oct-2022,BCP,B.C. Power Controls Ltd,AMIT KUMAR JAIN HUF,SELL,"2,52,000",5.57,-
18-Jan-2022,KEERTI,Keerti Know &amp; Skill Ltd.,AMIT KUMAR JAIN HUF,BUY,54015,24.15,-
18-Jan-2022,KEERTI,Keerti Know &amp; Skill Ltd.,AMIT KUMAR JAIN HUF,SELL,54015,24.15,-
18-Jan-2022,SILGO,Silgo Retail Limited,AMIT KUMAR JAIN HUF,BUY,71457,41.25,-
18-Jan-2022,SILGO,Silgo Retail Limited,AMIT KUMAR JAIN HUF,SELL,61857,41.33,-
21-Dec-2022,VINEETLAB,Vineet Laboratories Ltd,AMIT KUMAR JAIN HUF,BUY,55000,65.52,-
21-Dec-2022,VINEETLAB,Vineet Laboratories Ltd,AMIT KUMAR JAIN HUF,SELL,55000,65.54,-
22-Sep-2022,ORIENTLTD,Orient Press Limited,AMIT KUMAR JAIN HUF,BUY,60329,79.59,-
22-Sep-2022,ORIENTLTD,Orient Press Limited,AMIT KUMAR JAIN HUF,SELL,60329,79.99,-
25-Nov-2022,PEARLPOLY,Pearl Polymers Ltd,AMIT KUMAR JAIN HUF,BUY,"1,34,339",21.01,-
25-Nov-2022,PEARLPOLY,Pearl Polymers Ltd,AMIT KUMAR JAIN HUF,SELL,"1,34,339",20.9,-
27-Dec-2022,SANGINITA,Sanginita Chemicals Limit,AMIT KUMAR JAIN HUF,BUY,"1,07,310",25.11,-
27-Dec-2022,SANGINITA,Sanginita Chemicals Limit,AMIT KUMAR JAIN HUF,SELL,75728,24.83,-
28-Dec-2022,AGRITECH,Agri-Tech (India) Limited,AMIT KUMAR JAIN HUF,BUY,41284,110.18,-
28-Dec-2022,AGRITECH,Agri-Tech (India) Limited,AMIT KUMAR JAIN HUF,SELL,17484,110,-
07-Jan-2022,MANAKCOAT,Man Coat Metal &amp; Ind Ltd,AMIT LOHIA HUF,SELL,"3,82,209",54.1,-
15-Dec-2022,HEADSUP,Heads UP Ventures Limited,AMIT MATHEW,BUY,"1,30,000",18.89,-
13-Sep-2022,GODHA,Godha Cabcon Insulat Ltd,AMIT R AGARWAL,SELL,"11,50,000",3.85,-
29-Mar-2022,ATALREAL,Atal Realtech Limited,AMIT SURESHCHANDRA ATAL,SELL,97600,105.13,-
22-Aug-2022,ELECTHERM,Electrotherm (India) Ltd,AMIT VIJAY CHOKSHI,BUY,69665,83.62,-
27-May-2022,SHANTI,Shanti Overseas (Ind) Ltd,AMITNEEMA,BUY,35000,31.99,-
27-May-2022,SHANTI,Shanti Overseas (Ind) Ltd,AMITNEEMA,SELL,"1,00,000",33.7,-
15-Jul-2022,FOODSIN,Foods &amp; Inns Limited,AMJ LAND HOLDINGSLTD,SELL,"5,15,000",60.1,-
27-Jun-2022,ARIES,Aries Agro Limited,AMOL MIRCHANDANI,SELL,"1,65,254",121.45,-
25-Mar-2022,ARTNIRMAN,Art Nirman Limited,AMRATBHAI SHAKKARBHAI DESAI,BUY,"1,35,000",73.05,-
01-Apr-2022,ORTINLAB,Ortin Laboratories Ltd,AMRITA JAIN,BUY,83107,27.09,-
01-Apr-2022,ORTINLAB,Ortin Laboratories Ltd,AMRITA JAIN,SELL,83107,27.06,-
05-Jul-2022,MADHAV,Madhav Marbles and Granit,AMRITA JAIN,BUY,66705,48.55,-
05-Jul-2022,MADHAV,Madhav Marbles and Granit,AMRITA JAIN,SELL,45734,48.8,-
07-Jul-2022,LFIC,Lakshmi Fin Ind Corp Ltd,AMRITA JAIN,BUY,20241,134.28,-
07-Jul-2022,LFIC,Lakshmi Fin Ind Corp Ltd,AMRITA JAIN,SELL,21012,132.78,-
08-Jul-2022,MITTAL,Mittal Life Style Limited,AMRITA JAIN,BUY,"1,05,941",12.81,-
08-Jul-2022,MITTAL,Mittal Life Style Limited,AMRITA JAIN,SELL,"1,05,941",13.05,-
10-May-2022,AKG,AKG Exim Limited,AMRITA JAIN,BUY,95240,40.28,-
10-May-2022,AKG,AKG Exim Limited,AMRITA JAIN,SELL,86072,40.2,-
11-Mar-2022,HINDCON,Hindcon Chemicals Limited,AMRITA JAIN,BUY,60309,75,-
11-Mar-2022,HINDCON,Hindcon Chemicals Limited,AMRITA JAIN,SELL,54609,74.99,-
12-Jul-2022,CMICABLES,CMI Limited,AMRITA JAIN,BUY,"1,54,913",26.26,-
12-Jul-2022,CMICABLES,CMI Limited,AMRITA JAIN,SELL,"1,54,913",26.4,-
12-Jul-2022,KEERTI,Keerti Know &amp; Skill Ltd.,AMRITA JAIN,BUY,37340,23.75,-
12-Jul-2022,KEERTI,Keerti Know &amp; Skill Ltd.,AMRITA JAIN,SELL,57340,23.45,-
15-Jul-2022,SONAMCLOCK,Sonam Clock Limited,AMRITA JAIN,BUY,57844,53.91,-
15-Jul-2022,SONAMCLOCK,Sonam Clock Limited,AMRITA JAIN,SELL,57844,51.44,-
20-Apr-2022,MOHITIND,Mohit Industries Ltd,AMRITA JAIN,BUY,43764,22.32,-
20-Apr-2022,MOHITIND,Mohit Industries Ltd,AMRITA JAIN,SELL,73764,22.35,-
21-Apr-2022,HBSL,HB Stockholdings Limited,AMRITA JAIN,BUY,51195,75.77,-
21-Apr-2022,HBSL,HB Stockholdings Limited,AMRITA JAIN,SELL,51195,76.04,-
25-Jul-2022,PATINTLOG,Patel Integrated Logistic,AMRITA JAIN,BUY,"2,51,078",16.09,-
25-Jul-2022,PATINTLOG,Patel Integrated Logistic,AMRITA JAIN,SELL,"2,21,078",16.03,-
31-Mar-2022,SILGO,Silgo Retail Limited,AMRITA JAIN,BUY,52619,29.61,-
31-Mar-2022,SILGO,Silgo Retail Limited,AMRITA JAIN,SELL,52619,29.84,-
03-Jan-2022,VISESHINFO,Visesh Infotecnics Limite,ANAND BHAGWANDAS KANOJIYA,SELL,"263,50,000",0.75,-
05-Sep-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,BUY,"1,21,000",1186.43,-
05-Sep-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,SELL,"1,21,000",1187.21,-
06-Sep-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,BUY,91500,1204.65,-
06-Sep-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,SELL,91500,1201.8,-
29-Apr-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,BUY,82001,1157.34,-
29-Apr-2022,RIIL,Reliance Indl Infra Ltd,ANAND KUMAR SHARMA,SELL,82001,1152.51,-
03-Jan-2022,PREMIER,Premier Limited,ANAND RATHI GLOBAL FINANCE LTD,SELL,"1,64,000",11.7,-
12-Apr-2022,PREMIER,Premier Limited,ANAND RATHI GLOBAL FINANCE LTD,SELL,"3,65,300",5.12,-
22-Apr-2022,MERCATOR,Mercator Limited,ANAND RATHI GLOBAL FINANCE LTD,SELL,"16,00,000",2.01,-
25-Apr-2022,GOKUL,Gokul Refoils and Solvent,ANAND RATHI GLOBAL FINANCE LTD,SELL,"7,35,140",45.97,-
26-Apr-2022,GOKUL,Gokul Refoils and Solvent,ANAND RATHI GLOBAL FINANCE LTD,SELL,"4,98,500",47.21,-
11-Jan-2022,SSINFRA,S S Infra Devp Consl Ltd,ANAND SAKLECHA,SELL,99000,14.1,-
07-Oct-2022,AMJUMBO,A and M Jumbo Bags Ltd,ANAND SHYAMSUNDER DAGA HUF,SELL,72000,24.6,-
15-Mar-2022,SANGHIIND,Sanghi Industries Ltd,ANANDAM ENTERPRISES,BUY,"49,98,000",44.5,-
02-Jun-2022,GSTL,Globesecure Techno Ltd,ANANT AGGARWAL,SELL,"1,68,000",38.3,-
03-Nov-2022,SABAR,Sabar Flex India Limited,ANANT AGGARWAL,SELL,"1,00,000",17.5,-
07-Oct-2022,SABAR,Sabar Flex India Limited,ANANT AGGARWAL,BUY,"1,10,000",17.28,-
09-Nov-2022,TFCILTD,Tourism Finance Corp,ANANT AGGARWAL,BUY,"4,83,746",84.1,-
09-Nov-2022,TFCILTD,Tourism Finance Corp,ANANT AGGARWAL,SELL,"1,65,417",84.65,-
10-Oct-2022,ANNAPURNA,Annapurna Swadisht Ltd,ANANT AGGARWAL,SELL,88000,127.58,-
19-Apr-2022,JSLL,Jeena Sikho Lifecare Ltd,ANANT AGGARWAL,BUY,80000,169.89,-
19-Sep-2022,MEGAFLEX,Mega Flex Plastics Ltd,ANANT AGGARWAL,BUY,"1,08,000",55.8,-
22-Sep-2022,SABAR,Sabar Flex India Limited,ANANT AGGARWAL,BUY,"5,20,000",20.95,-
26-Aug-2022,LEMERITE,Le Merite Exports Limited,ANANT AGGARWAL,SELL,"3,45,600",71.78,-
26-Sep-2022,TFCILTD,Tourism Finance Corp,ANANT AGGARWAL,BUY,"9,11,757",73.04,-
26-Sep-2022,TFCILTD,Tourism Finance Corp,ANANT AGGARWAL,SELL,"3,57,227",73.71,-
27-Sep-2022,ANNAPURNA,Annapurna Swadisht Ltd,ANANT AGGARWAL,BUY,"1,20,000",122.16,-
27-Sep-2022,ANNAPURNA,Annapurna Swadisht Ltd,ANANT AGGARWAL,SELL,6000,123.97,-
27-Sep-2022,MEGAFLEX,Mega Flex Plastics Ltd,ANANT AGGARWAL,BUY,66000,54.45,-
27-Sep-2022,MEGAFLEX,Mega Flex Plastics Ltd,ANANT AGGARWAL,SELL,3000,51.3,-
30-Sep-2022,SABAR,Sabar Flex India Limited,ANANT AGGARWAL,BUY,90000,18.36,-
30-Sep-2022,SABAR,Sabar Flex India Limited,ANANT AGGARWAL,SELL,40000,18.25,-
01-Feb-2022,BRNL,Bharat Road Network Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"15,92,042",47.34,-
01-Feb-2022,BRNL,Bharat Road Network Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"15,92,042",47.64,-
02-Feb-2022,BRNL,Bharat Road Network Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"11,60,319",52.57,-
02-Feb-2022,BRNL,Bharat Road Network Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"10,65,877",54.01,-
03-Feb-2022,GULFPETRO,GP Petroleums Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"6,17,323",56.16,-
03-Feb-2022,GULFPETRO,GP Petroleums Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"6,61,406",56.96,-
04-Feb-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,39806,103.45,-
04-Feb-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,39806,104.19,-
04-Feb-2022,ORIENTABRA,Orient Abrasives Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"13,21,190",34.99,-
04-Feb-2022,ORIENTABRA,Orient Abrasives Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"13,21,190",35.19,-
05-Jan-2022,SHREYANIND,Shreyans Industries Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,77591,119.94,-
05-Jan-2022,SHREYANIND,Shreyans Industries Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,77591,119.67,-
06-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"1,62,649",101.19,-
06-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"1,62,649",101.93,-
07-Apr-2022,AMDIND,AMD Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,31,360",60.68,-
07-Apr-2022,AMDIND,AMD Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,31,360",59.76,-
07-Jan-2022,BIRLAMONEY,Aditya Birla Money Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"6,35,310",74.44,-
07-Jan-2022,BIRLAMONEY,Aditya Birla Money Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"6,35,310",74.66,-
08-Apr-2022,AMDIND,AMD Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,34,170",63.4,-
08-Apr-2022,AMDIND,AMD Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,34,170",63.72,-
08-Feb-2022,AUSOMENT,Ausom Enterprise Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,08,612",104.54,-
08-Feb-2022,AUSOMENT,Ausom Enterprise Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,03,438",105.69,-
10-Feb-2022,RANASUG,Rana Sugars Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"13,56,359",35.48,-
10-Feb-2022,RANASUG,Rana Sugars Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"13,43,586",35.64,-
11-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,84,736",102.86,-
11-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,81,537",102.21,-
11-Feb-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,82768,105.09,-
11-Feb-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,46962,105.27,-
11-Feb-2022,MAGNUM,Magnum Ventures Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,41,256",16.04,-
11-Feb-2022,MAGNUM,Magnum Ventures Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"1,23,061",15.41,-
11-Jan-2022,ABCOTS,A B Cotspin India Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,52,000",39.91,-
11-Jan-2022,EMAMIPAP,Emami Paper Mills Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"5,48,549",169.58,-
11-Jan-2022,EMAMIPAP,Emami Paper Mills Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"5,48,549",170.75,-
11-Nov-2022,IPSL,Integrated Perso Ser Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,38,000",69.74,-
12-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"5,57,314",101.1,-
12-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"5,57,314",100.67,-
12-Jan-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,35000,97.16,-
12-Jan-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,35000,97.28,-
12-Jan-2022,TTL,T T Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,45,962",129.35,-
12-Jan-2022,TTL,T T Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"2,44,972",129.17,-
13-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,78,626",55.65,-
13-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,78,626",55.79,-
14-Jan-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,34927,109.46,-
14-Jan-2022,BANARBEADS,Banaras Beads Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,34927,110.5,-
17-Feb-2022,SHREYANIND,Shreyans Industries Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"3,39,586",124.59,-
17-Feb-2022,SHREYANIND,Shreyans Industries Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"3,39,586",123.78,-
17-Jan-2022,SPLIL,SPL Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"1,83,267",65.33,-
17-Jan-2022,SPLIL,SPL Industries Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"1,83,267",65.76,-
18-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"1,66,512",57.13,-
18-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"1,64,512",58.05,-
19-Jan-2022,ABCOTS,A B Cotspin India Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,48000,54,-
19-Jan-2022,ABCOTS,A B Cotspin India Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"2,52,000",54,-
19-Jan-2022,MAGNUM,Magnum Ventures Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,89,869",13.75,-
19-Jan-2022,MAGNUM,Magnum Ventures Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,89,869",13.43,-
20-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,24,941",71.09,-
20-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"2,24,941",71.2,-
21-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"4,90,825",77.41,-
21-Apr-2022,BANG,Bang Overseas Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"4,90,325",78.23,-
23-Feb-2022,UNIVASTU,Univastu India Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"3,23,305",113.53,-
23-Feb-2022,UNIVASTU,Univastu India Limited,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"3,23,305",114.05,-
23-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"5,41,721",101.27,-
23-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"5,41,721",103.82,-
24-Feb-2022,MADHAV,Madhav Marbles and Granit,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,48560,53.11,-
24-Feb-2022,MADHAV,Madhav Marbles and Granit,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,40268,49,-
24-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"6,18,814",105.04,-
24-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"6,18,814",101.88,-
25-Feb-2022,MADHAV,Madhav Marbles and Granit,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"1,41,898",57.15,-
25-Feb-2022,MADHAV,Madhav Marbles and Granit,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"1,32,705",56.82,-
25-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,43,697",101.71,-
25-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"2,43,697",102.26,-
27-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"3,36,325",119.45,-
27-Apr-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"3,36,325",117.75,-
28-Apr-2022,MANAKSTEEL,Manaksia Steels Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"6,17,233",59.84,-
28-Apr-2022,MANAKSTEEL,Manaksia Steels Ltd,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"6,90,449",60.18,-
28-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"1,49,017",97.36,-
28-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,81525,98.17,-
30-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,BUY,"2,99,256",106.72,-
30-Mar-2022,MAHESHWARI,Maheshwari Logistics Limi,ANANT WEALTH CONSULTANTS PRIVATE LIMITED,SELL,"2,99,256",106.72,-
27-Jan-2022,NAZARA,Nazara Technologies Ltd,ANANTNATH SKYCON PRIVATE LIMITED,BUY,"1,87,601",2153.85,-
28-Apr-2022,GICL,Globe Intl Carriers Ltd,ANAYA COMMERCIAL LLP,SELL,97500,25,-
11-Oct-2022,LATTEYS,Latteys Industries Ltd,ANCHAL BANSAL,BUY,28000,75.23,-
11-Oct-2022,LATTEYS,Latteys Industries Ltd,ANCHAL BANSAL,SELL,8000,75.94,-
26-Aug-2022,FIDEL,Fidel Softech Limited,ANCHAL BANSAL,BUY,72000,67.04,-
26-Aug-2022,FIDEL,Fidel Softech Limited,ANCHAL BANSAL,SELL,72000,67.26,-
25-Nov-2022,COMP-RE,Compuage Infocom Ltd,ANIL GURMUKH BHAGWANI-NRE,BUY,"1,50,000",1.59,-
09-Feb-2022,PULZ,Pulz Electronics Limited,ANIL HURKAT HUF,SELL,36000,31.76,-
08-Dec-2022,GOODLUCK,Goodluck India Limited,ANIL KUMAR SINGH,BUY,"1,46,201",505.48,-
08-Dec-2022,GOODLUCK,Goodluck India Limited,ANIL KUMAR SINGH,SELL,50801,494.74,-
12-Sep-2022,JALAN,Jalan Transolu. India Ltd,ANIL KUMAR SINGH,BUY,"1,80,000",10.12,-
11-Nov-2022,FELIX,Felix Industries Ltd.,ANIL RATILAL RAMANI,SELL,56000,45.05,-
29-Nov-2022,FELIX,Felix Industries Ltd.,ANIL RATILAL RAMANI,SELL,68000,80.51,-
30-Nov-2022,FELIX,Felix Industries Ltd.,ANIL RATILAL RAMANI,SELL,28000,76.83,-
03-Nov-2022,HILTON-RE,Hilton Metal Forging Limi,ANIL TULSIAN,BUY,45000,7.2,-
07-Jan-2022,ALANKIT,Alankit Limited,ANIL VISHANJI DEDHIA,BUY,"8,00,000",18.47,-
09-Dec-2022,VAISHALI,Vaishali Pharma Limited,ANIL VISHANJI DEDHIA,SELL,83000,140.09,-
20-Apr-2022,VAISHALI,Vaishali Pharma Limited,ANIL VISHANJI DEDHIA,BUY,"1,40,000",107.63,-
14-Feb-2022,VAISHALI,Vaishali Pharma Limited,ANILSINGH SURENDRASINGH SISODIYA,BUY,53280,54.91,-
14-Feb-2022,VAISHALI,Vaishali Pharma Limited,ANILSINGH SURENDRASINGH SISODIYA,SELL,53280,52.71,-
16-Sep-2022,MCLEODRUSS,Mcleod Russel India Limit,ANIRUDH DAMANI,BUY,"7,86,259",28.01,-
16-Sep-2022,MCLEODRUSS,Mcleod Russel India Limit,ANIRUDH DAMANI,SELL,"3,37,435",28.35,-
20-Jan-2022,LIBAS,Libas Consu Products Ltd,ANISH J SARAF HUF,SELL,"1,64,318",32.23,-
15-Nov-2022,SUMIT,Sumit Woods Limited,ANISHA FINCAP CONSULTANTS LLP,SELL,"2,29,245",23.7,-
22-Sep-2022,HILTON,Hilton Metal Forging Limi,ANISHA FINCAP CONSULTANTS LLP,BUY,"1,00,000",76.9,-
08-Mar-2022,AVROIND,AVRO INDIA LIMITED,ANITA AGGARWAL,BUY,74400,53.2,-
02-Jun-2022,GSTL,Globesecure Techno Ltd,ANITA PRAKASH JALAN,SELL,"1,36,000",38.3,-
07-Feb-2022,SSINFRA,S S Infra Devp Consl Ltd,ANITA TAPADIA,BUY,72000,33.2,-
24-Aug-2022,TEMBO-RE,Tembo Global Ind Ltd,ANJALI SINGH,BUY,31000,5.9,-
29-Aug-2022,TEMBO-RE,Tembo Global Ind Ltd,ANJALI SINGH,SELL,31000,3.75,-
21-Feb-2022,RICHA,Richa Info Systems Ltd,ANJU MAHENDRA MEHTA,SELL,22000,125.01,-
19-Jan-2022,FOCE,Foce India Limited,ANKIT  AGRAWAL,BUY,46800,204.89,-
19-Jan-2022,FOCE,Foce India Limited,ANKIT  AGRAWAL,SELL,3000,205,-
16-May-2022,SONUINFRA,Sonu Infratech Limited,ANKIT ARORA,BUY,54000,36,-
18-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,ANKIT ASHOKBHAI AMIPARA,BUY,"2,47,500",20.05,-
24-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,ANKIT ASHOKBHAI AMIPARA,SELL,"1,59,060",20.53,-
25-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,ANKIT ASHOKBHAI AMIPARA,BUY,"1,80,000",20.05,-
25-Aug-2022,JETFREIGHT,Jet Freight Logistics Ltd,ANKIT ASHOKBHAI AMIPARA,SELL,"2,70,020",19.61,-
06-Oct-2022,VAISHALI,Vaishali Pharma Limited,ANKIT FINANCIAL SERVICES PRIVATE LIMITED,SELL,65600,96.05,-
01-Aug-2022,AGNI,Agni Green Power Ltd,ANKITA VISHAL SHAH,BUY,"1,00,000",25,-
01-Jul-2022,KBCGLOBAL,KBC Global Limited,ANKITA VISHAL SHAH,BUY,"122,24,820",3.44,-
01-Jul-2022,KBCGLOBAL,KBC Global Limited,ANKITA VISHAL SHAH,SELL,"57,85,121",3.46,-
02-Aug-2022,VIKASECO,Vikas EcoTech Limited,ANKITA VISHAL SHAH,BUY,"57,82,665",3.79,-
02-Aug-2022,VIKASECO,Vikas EcoTech Limited,ANKITA VISHAL SHAH,SELL,"6,82,665",3.81,-
